date,rank,author,title
1964-08-03 21:43:12,81,George Martin And His Orch.,Ringo's Theme (This Boy)
1964-08-03 21:43:12,82,Little Richard,Bama Lama Bama Loo
1964-08-03 21:43:12,83,The Chiffons,Sailor Boy
1964-08-03 21:43:12,84,The Tokens,He's In Town
1964-08-03 21:43:12,85,Dionne Warwick,A House Is Not A Home
1964-08-03 21:43:12,86,Neil Sedaka,Sunny
1964-08-03 21:43:12,87,The Beatles,If I Fell
1964-08-03 21:43:12,88,Bobby Vinton,Clinging Vine
1964-08-03 21:43:12,89,Brook Benton,A House Is Not A Home
1964-08-03 21:43:12,90,Brenda Lee,When You Loved Me
1964-08-03 21:43:12,91,The Ramblers,Father Sebastian
1964-08-03 21:43:12,92,The New Christy Minstrels,Silly Ol' Summertime
1964-08-03 21:43:12,93,Ronnie Dove,Say You
1964-08-03 21:43:12,94,Lulu And The Luvers,Shout
1964-08-03 21:43:12,95,Gale Garnett,We'll Sing In The Sunshine
1964-08-03 21:43:12,96,The Rip Chords,One Piece Topless Bathing Suit
1964-08-03 21:43:12,97,The Swinging Blue Jeans,You're No Good
1964-08-03 21:43:12,98,Bobby Goldsboro,Me Japanese Boy I Love You
1964-08-03 21:43:12,99,Jumpin' Gene Simmons,Haunted House
1964-08-03 21:43:12,100,Bobby Wood,If I'm A Fool For Loving You
1963-08-04 15:54:00,1,Little Stevie Wonder,Fingertips - Pt 2
1963-08-04 15:54:00,2,The Surfaris,Wipe Out
1963-08-04 15:54:00,3,Elvis Presley With The Jordanaires,(You're the) Devil In Disguise
1963-08-04 15:54:00,4,"Peter, Paul & Mary",Blowin' In The Wind
1963-08-04 15:54:00,5,The Tymes,So Much In Love
1963-08-04 15:54:00,6,Lesley Gore,Judy's Turn To Cry
1963-08-04 15:54:00,7,Jan & Dean,Surf City
1963-08-04 15:54:00,8,The 4 Seasons,Candy Girl
1963-08-04 15:54:00,9,The Essex,Easier Said Than Done
1963-08-04 15:54:00,10,Kai Winding & Orchestra,More
1963-08-04 15:54:00,11,Rolf Harris,"Tie Me Kangaroo Down, Sport"
1963-08-04 15:54:00,12,Doris Troy,Just One Look
1963-08-04 15:54:00,13,Andy Williams,Hopeless
1963-08-04 15:54:00,14,Lonnie Mack,Memphis
1963-08-04 15:54:00,15,George Hamilton IV,Abilene
1963-08-04 15:54:00,16,The New Christy Minstrels,"Green, Green"
1963-08-04 15:54:00,17,Allan Sherman,"Hello Mudduh, Hello Fadduh! (A Letter From Camp)"
1963-08-04 15:54:00,18,Marvin Gaye,Pride And Joy
1963-08-04 15:54:00,19,Johnny Cash,Ring Of Fire
1963-08-04 15:54:00,20,Bobby Bare,Detroit City
1963-08-04 15:54:00,21,Randy & The Rainbows,Denise
1963-08-04 15:54:00,22,Inez Foxx with Charlie Foxx,Mockingbird
1963-08-04 15:54:00,23,Wayne Newton And The Newton Brothers,Danke Schoen
1963-08-04 15:54:00,24,Brenda Lee,My Whole World Is Falling Down
1963-08-04 15:54:00,25,Gene Pitney,True Love Never Runs Smooth
1963-08-04 15:54:00,26,The Orlons,Not Me
1963-08-04 15:54:00,27,The Classics,Till Then
1963-08-04 15:54:00,28,Brenda Lee,I Wonder
1963-08-04 15:54:00,29,Trini Lopez,If I Had A Hammer
1963-08-04 15:54:00,30,Chubby Checker,Twist It Up
1963-08-04 15:54:00,31,The Angels,My Boyfriend's Back
1963-08-04 15:54:00,32,Major Lance,The Monkey Time
1963-08-04 15:54:00,33,Jackie Wilson,Shake! Shake! Shake!
1963-08-04 15:54:00,34,Dion,Be Careful Of Stones That You Throw
1963-08-04 15:54:00,35,Ben E. King,I (Who Have Nothing)
1963-08-04 15:54:00,36,The 4 Seasons,Marlena
1963-08-04 15:54:00,37,Kyu Sakamoto,Sukiyaki
1963-08-04 15:54:00,38,Dave Dudley,Six Days On The Road
1963-08-04 15:54:00,39,Timi Yuro,Make The World Go Away
1963-08-04 15:54:00,40,Freddie Scott,"Hey, Girl"
1963-08-04 15:54:00,41,Brook Benton,My True Confession
1963-08-04 15:54:00,42,Al Martino,"Painted, Tainted Rose"
1963-08-04 15:54:00,43,Sam Cooke,Frankie And Johnny
1963-08-04 15:54:00,44,The Fleetwoods,Goodnight My Love
1963-08-04 15:54:00,45,Roy Clark,Tips Of My Fingers
1963-08-04 15:54:00,46,Lou Christie,How Many Teardrops
1963-08-04 15:54:00,47,Mel Carter,When A Boy Falls In Love
1963-08-04 15:54:00,48,Bobby Vinton,Blue On Blue
1963-08-04 15:54:00,49,The Beach Boys,Surfer Girl
1963-08-04 15:54:00,50,Al Casey,Surfin' Hootenanny
1963-08-04 15:54:00,51,Martha & The Vandellas,Heat Wave
1963-08-04 15:54:00,52,Neil Sedaka,The Dreamer
1963-08-04 15:54:00,53,Steve & Eydie,I Want To Stay Here
1963-08-04 15:54:00,54,Darlene Love,Wait Til' My Bobby Gets Home
1963-08-04 15:54:00,55,The Rooftop Singers,Mama Don't Allow
1963-08-04 15:54:00,56,Bobby Bland,Sometimes You Gotta Cry A Little
1963-08-04 15:54:00,57,Dee Dee Sharp,Rock Me In The Cradle Of Love
1963-08-04 15:54:00,58,The Glencoves,Hootenanny
1963-08-04 15:54:00,59,Ray Charles,No One
1963-08-04 15:54:00,60,Chubby Checker,Surf Party
1963-08-04 15:54:00,61,The Kingston Trio,Desert Pete
1963-08-04 15:54:00,62,The Shirelles,Don't Say Goodnight And Mean Goodbye
1963-08-04 15:54:00,63,Brian Hyland,I'm Afraid To Go Home
1963-08-04 15:54:00,64,The Cupids,Brenda
1963-08-04 15:54:00,65,Andrea Carroll,It Hurts To Be Sixteen
1963-08-04 15:54:00,66,Baby Washington,Leave Me Alone
1963-08-04 15:54:00,67,Ray Stevens,Harry The Hairy Ape
1963-08-04 15:54:00,68,Richard Chamberlain,I Will Love You
1963-08-04 15:54:00,69,Billy Abbott And The Jewels,Groovy Baby
1963-08-04 15:54:00,70,Freddy Cannon,Everybody Monkey
1963-08-04 15:54:00,71,Wilson Pickett,It's Too Late
1963-08-04 15:54:00,72,James Brown And The Famous Flames,These Foolish Things
1963-08-04 15:54:00,73,The High Keyes,"Que Sera, Sera (Whatever Will Be, Will Be)"
1963-08-04 15:54:00,74,Tony Bennett,This Is All I Ask
1963-08-04 15:54:00,75,Johnny Tillotson,You Can Never Stop Me Loving You
1963-08-04 15:54:00,76,Diane Ray,Please Don't Talk To The Lifeguard
1963-08-04 15:54:00,77,Solomon Burke,Can't Nobody Love You
1963-08-04 15:54:00,78,Bobby Vinton,Blue Velvet
1963-08-04 15:54:00,79,Ruby And The Romantics,Hey There Lonely Boy
1963-08-04 15:54:00,80,The Raindrops,The Kind Of Boy You Can't Forget
1963-08-04 15:54:00,81,The Ran-Dells,Martian Hop
1963-08-04 15:54:00,82,Burl Ives,This Is All I Ask
1963-08-04 15:54:00,83,Etta James,Pay Back
1963-08-04 15:54:00,84,Johnny Cymbal,Dum Dum Dee Dum
1963-08-04 15:54:00,85,Connie Francis,Drownin' My Sorrows
1963-08-04 15:54:00,86,The Blenders,Daughter
1963-08-04 15:54:00,87,The Marvelettes,My Daddy Knows Best
1963-08-04 15:54:00,88,The Olympics,Dancin' Holiday
1963-08-04 15:54:00,89,Cliff Richard,Lucky Lips
1963-08-04 15:54:00,90,Gene McDaniels,It's A Lonely Town (Lonely Without You)
1963-08-04 15:54:00,91,Dionne Warwick,Make The Music Play
1963-08-04 15:54:00,92,The Supremes,A Breath Taking Guy
1963-08-04 15:54:00,93,Burt Bacharach,Saturday Sunshine
1963-08-04 15:54:00,94,Gene Chandler,Man's Temptation
1963-08-04 15:54:00,95,Sonny James,The Minute You're Gone
1963-08-04 15:54:00,96,Jack Nitzsche,The Lonely Surfer
1963-08-04 15:54:00,97,Barbara Lynn,(I Cried at) Laura's Wedding
1963-08-04 15:54:00,98,Theola Kilgore,This Is My Prayer
1963-08-04 15:54:00,99,Ben Colder,Still No. 2
1963-08-04 15:54:00,100,Vic Dana,More
1962-08-04 10:04:48,1,Bobby Vinton,Roses Are Red (My Love)
1962-08-04 10:04:48,2,Neil Sedaka,Breaking Up Is Hard To Do
1962-08-04 10:04:48,3,Brian Hyland,Sealed With A Kiss
1962-08-04 10:04:48,4,The Orlons,The Wah Watusi
1962-08-04 10:04:48,5,Ray Stevens,"Ahab, The Arab"
1962-08-04 10:04:48,6,Pat Boone,Speedy Gonzales
1962-08-04 10:04:48,7,Ray Charles,I Can't Stop Loving You
1962-08-04 10:04:48,8,Little Eva,The Loco-Motion
1962-08-04 10:04:48,9,David Rose and His Orchestra,The Stripper
1962-08-04 10:04:48,10,Richard Chamberlain,Theme From Dr. Kildare (Three Stars Will Shine Tonight)
1962-08-04 10:04:48,11,Claude King,Wolverton Mountain
1962-08-04 10:04:48,12,Chubby Checker,Dancin' Party
1962-08-04 10:04:48,13,Barbara Lynn,You'll Lose A Good Thing
1962-08-04 10:04:48,14,Joanie Sommers,Johnny Get Angry
1962-08-04 10:04:48,15,Dee Dee Sharp,Gravy (For My Mashed Potatoes)
1962-08-04 10:04:48,16,Bobby Darin,Things
1962-08-04 10:04:48,17,Eddie Hodges,"(Girls, Girls, Girls) Made To Love"
1962-08-04 10:04:48,18,The Isley Brothers,Twist And Shout
1962-08-04 10:04:48,19,Dion,Little Diane
1962-08-04 10:04:48,20,Don Gardner And Dee Dee Ford,I Need Your Loving
1962-08-04 10:04:48,21,Claudine Clark,Party Lights
1962-08-04 10:04:48,22,Brenda Lee,Heart In Hand
1962-08-04 10:04:48,23,Freddy Cannon,Palisades Park
1962-08-04 10:04:48,24,Emilio Pericoli,Al Di La'
1962-08-04 10:04:48,25,Joe Dowell,Little Red Rented Rowboat
1962-08-04 10:04:48,26,Sam Cooke,Having A Party
1962-08-04 10:04:48,27,Ray Charles,You Don't Know Me
1962-08-04 10:04:48,28,The Shirelles,Welcome Home Baby
1962-08-04 10:04:48,29,Bobby Rydell,I'll Never Dance Again
1962-08-04 10:04:48,30,Johnny Tillotson,It Keeps Right On A-Hurtin'
1962-08-04 10:04:48,31,Nelson Riddle,Route 66 Theme
1962-08-04 10:04:48,32,Sam Cooke,Bring It On Home To Me
1962-08-04 10:04:48,33,Brenda Lee,It Started All Over Again
1962-08-04 10:04:48,34,Shelley Fabares,Johnny Loves Me
1962-08-04 10:04:48,35,Little Joey And The Flips,Bongo Stomp
1962-08-04 10:04:48,36,Joe Henderson,Snap Your Fingers
1962-08-04 10:04:48,37,Sue Thompson,Have A Good Time
1962-08-04 10:04:48,38,The Jamies,"Summertime, Summertime"
1962-08-04 10:04:48,39,James Darren,Mary's Little Lamb
1962-08-04 10:04:48,40,The Marvelettes,Playboy
1962-08-04 10:04:48,41,Jimmy Dean,Steel Men
1962-08-04 10:04:48,42,Burl Ives,Call Me Mr. In-Between
1962-08-04 10:04:48,43,Tommy Roe,Sheila
1962-08-04 10:04:48,44,Baby Cortez,Rinky Dink
1962-08-04 10:04:48,45,Duane Eddy,The Ballad Of Paladin
1962-08-04 10:04:48,46,Timi Yuro,What's A Matter Baby (Is It Hurting You)
1962-08-04 10:04:48,47,Jimmy Norman,I Don't Love You No More (I Don't Care About You)
1962-08-04 10:04:48,48,Billy Vaughn And His Orchestra,A Swingin' Safari
1962-08-04 10:04:48,49,Ketty Lester,But Not For Me
1962-08-04 10:04:48,50,Lawrence Welk And His Orchestra,Baby Elephant Walk
1962-08-04 10:04:48,51,Dickie Goodman,Ben Crazy
1962-08-04 10:04:48,52,Jerry Butler,Make It Easy On Yourself
1962-08-04 10:04:48,53,Clyde McPhatter,Little Bitty Pretty One
1962-08-04 10:04:48,54,Connie Francis,Vacation
1962-08-04 10:04:48,55,Jimmy Smith And The Big Band,Walk On The Wild Side (Part 1)
1962-08-04 10:04:48,56,Linda Scott,Never In A Million Years
1962-08-04 10:04:48,57,Elvis Presley With The Jordanaires,She's Not You
1962-08-04 10:04:48,58,Roy Orbison,The Crowd
1962-08-04 10:04:48,59,Bobby Bare,Shame On Me
1962-08-04 10:04:48,60,The Champs,Limbo Rock
1962-08-04 10:04:48,61,Martin Denny and His Orchestra,A Taste Of Honey
1962-08-04 10:04:48,62,Bobby Curtola,Fortuneteller
1962-08-04 10:04:48,63,Toni Fisher,West Of The Wall
1962-08-04 10:04:48,64,Johnny Crawford,Cindy's Birthday
1962-08-04 10:04:48,65,Gary U.S. Bonds,Seven Day Weekend
1962-08-04 10:04:48,66,Bent Fabric and His Piano,Alley Cat
1962-08-04 10:04:48,67,Little Jo Ann,My Daddy Is President
1962-08-04 10:04:48,68,Mr. Acker Bilk,Stranger On The Shore
1962-08-04 10:04:48,69,Mr. Acker Bilk,Above The Stars
1962-08-04 10:04:48,70,Marty Robbins,Devil Woman
1962-08-04 10:04:48,71,Bob Braun,Till Death Do Us Part
1962-08-04 10:04:48,72,The Highwaymen,The Bird Man
1962-08-04 10:04:48,73,Dinah Washington,Where Are You
1962-08-04 10:04:48,74,Vince Edwards,Why Did You Leave Me?
1962-08-04 10:04:48,75,Ray Charles,Careless Love
1962-08-04 10:04:48,76,Ray Anthony,Worried Mind
1962-08-04 10:04:48,77,Earl Grant,Swingin' Gently
1962-08-04 10:04:48,78,King Curtis And The Noble Knights,Beach Party
1962-08-04 10:04:48,79,Connie Stevens,Mr. Songwriter
1962-08-04 10:04:48,80,Etta James,Stop The Wedding
1962-08-04 10:04:48,81,Frankie Avalon,A Miracle
1962-08-04 10:04:48,82,Gene McDaniels,Point Of No Return
1962-08-04 10:04:48,83,Chris Montez,Let's Dance
1962-08-04 10:04:48,84,Dr. Feelgood And The Interns,Right String But The Wrong Yo-Yo
1962-08-04 10:04:48,85,The Tokens,La Bomba
1962-08-04 10:04:48,86,The Belmonts,Come On Little Angel
1962-08-04 10:04:48,87,The Ventures,Lolita Ya-Ya
1962-08-04 10:04:48,88,John D. Loudermilk,Callin' Doctor Casey
1962-08-04 10:04:48,89,Patti Page,The Boys' Night Out
1962-08-04 10:04:48,90,Dick Roman,(Theme from) A Summer Place
1962-08-04 10:04:48,91,Nat King Cole,Ramblin' Rose
1962-08-04 10:04:48,92,The Lafayettes,Life's Too Short
1962-08-04 10:04:48,93,The Duprees,You Belong To Me
1962-08-04 10:04:48,94,The Springfields,Silver Threads And Golden Needles
1962-08-04 10:04:48,95,Henry Mancini And His Orchestra,"Theme From ""Hatari!"""
1962-08-04 10:04:48,96,Cathy Carroll,Poor Little Puppet
1962-08-04 10:04:48,97,Ike Clanton,Sugar Plum
1962-08-04 10:04:48,98,Bruce Channel,Come On Baby
1962-08-04 10:04:48,99,George Maharis,Love Me As I Love You
1962-08-04 10:04:48,100,Walter Brennan,Houdini
1961-08-04 04:15:36,1,Bobby Lewis,Tossin' And Turnin'
1961-08-04 04:15:36,2,Chris Kenner,"I Like It Like That, Part 1"
1961-08-04 04:15:36,3,Mar-Keys,Last Night
1961-08-04 04:15:36,4,Brenda Lee,Dum Dum
1961-08-04 04:15:36,5,Del Shannon,Hats Off To Larry
1961-08-04 04:15:36,6,Connie Francis,Together
1961-08-04 04:15:36,7,Curtis Lee,Pretty Little Angel Eyes
1961-08-04 04:15:36,8,Chubby Checker,Let's Twist Again
1961-08-04 04:15:36,9,Joe Dowell,Wooden Heart
1961-08-04 04:15:36,10,The Highwaymen,Michael
1961-08-04 04:15:36,11,Brook Benton,The Boll Weevil Song
1961-08-04 04:15:36,12,U.S. Bonds,Quarter To Three
1961-08-04 04:15:36,13,The Chordettes,Never On Sunday
1961-08-04 04:15:36,14,Damita Jo,I'll Be There
1961-08-04 04:15:36,15,Ral Donner,You Don't Know What You've Got (Until You Lose It)
1961-08-04 04:15:36,16,Gary U.S. Bonds,School Is Out
1961-08-04 04:15:36,17,Sam Cooke,Cupid
1961-08-04 04:15:36,18,Matt Monro,My Kind Of Girl
1961-08-04 04:15:36,19,Floyd Cramer,San Antonio Rose
1961-08-04 04:15:36,20,Timi Yuro,Hurt
1961-08-04 04:15:36,21,Arthur Lyman Group,Yellow Bird
1961-08-04 04:15:36,22,Fats Domino,Let The Four Winds Blow
1961-08-04 04:15:36,23,The Drifters,Please Stay
1961-08-04 04:15:36,24,The Castells,Sacred
1961-08-04 04:15:36,25,Linda Scott,Don't Bet Money Honey
1961-08-04 04:15:36,26,Eddie Hodges,I'm Gonna Knock On Your Door
1961-08-04 04:15:36,27,The Spinners,That's What Girls Are Made For
1961-08-04 04:15:36,28,Patsy Cline,I Fall To Pieces
1961-08-04 04:15:36,29,The Regents,Runaround
1961-08-04 04:15:36,30,Bobby Rydell,The Fish
1961-08-04 04:15:36,31,Dee Clark,Raindrops
1961-08-04 04:15:36,32,Adam Wade,As If I Didn't Know
1961-08-04 04:15:36,33,The Fireballs,Quite A Party
1961-08-04 04:15:36,34,Jerry Butler,I'm A Telling You
1961-08-04 04:15:36,35,Hank Ballard And The Midnighters,The Switch-A-Roo
1961-08-04 04:15:36,36,Pat Boone,Moody River
1961-08-04 04:15:36,37,Pips,Every Beat Of My Heart
1961-08-04 04:15:36,38,Ricky Nelson,Travelin' Man
1961-08-04 04:15:36,39,Gene McDaniels,A Tear
1961-08-04 04:15:36,40,The Diamonds,One Summer Night
1961-08-04 04:15:36,41,The Jive Five With Joe Rene And Orchestra,My True Story
1961-08-04 04:15:36,42,Frank Gari,Princess
1961-08-04 04:15:36,43,Don Gibson,Sea Of Heartbreak
1961-08-04 04:15:36,44,Tex Ritter,I Dreamed Of A Hill-Billy Heaven
1961-08-04 04:15:36,45,The Flamingos,Time Was
1961-08-04 04:15:36,46,Wanda Jackson,Right Or Wrong
1961-08-04 04:15:36,47,The Starlets,Better Tell Him No
1961-08-04 04:15:36,48,Ernie Fields,The Charleston
1961-08-04 04:15:36,49,Ricky Nelson,Hello Mary Lou
1961-08-04 04:15:36,50,The Chanters,"No, No, No"
1961-08-04 04:15:36,51,Mary Wells,I Don't Want To Take A Chance
1961-08-04 04:15:36,52,The Shirelles,A Thing Of The Past
1961-08-04 04:15:36,53,The Miracles,Mighty Good Lovin'
1961-08-04 04:15:36,54,The Shirelles,What A Sweet Thing That Was
1961-08-04 04:15:36,55,Ben E. King,Stand By Me
1961-08-04 04:15:36,56,The String-A-Longs,Should I
1961-08-04 04:15:36,57,Clyde McPhatter,I Never Knew
1961-08-04 04:15:36,58,Ben E. King,Amor
1961-08-04 04:15:36,59,Philip Upchurch Combo,You Can't Sit Down Part 2
1961-08-04 04:15:36,60,Johnny Maestro with The Coeds,Mr. Happiness
1961-08-04 04:15:36,61,The Halos,Nag
1961-08-04 04:15:36,62,Ann-Margret,I Just Don't Understand
1961-08-04 04:15:36,63,Shep And The Limelites,Ready For Your Love
1961-08-04 04:15:36,64,Rick And The Keens,Peanuts
1961-08-04 04:15:36,65,Jan & Dean,Heart And Soul
1961-08-04 04:15:36,66,Barry Mann,"Who Put The Bomp (In The Bomp, Bomp, Bomp)"
1961-08-04 04:15:36,67,Etta James,"Don't Cry, Baby"
1961-08-04 04:15:36,68,Steve Lawrence,My Claire De Lune
1961-08-04 04:15:36,69,The Dukays,The Girl's A Devil
1961-08-04 04:15:36,70,The McGuire Sisters,Tears On My Pillow
1961-08-04 04:15:36,71,Roy Orbison,Candy Man
1961-08-04 04:15:36,72,Don Shirley Trio,Water Boy
1961-08-04 04:15:36,73,Jim Reeves,What Would You Do?
1961-08-04 04:15:36,74,Ike & Tina Turner,It's Gonna Work Out Fine
1961-08-04 04:15:36,75,Lonnie Donegan And His Skiffle Group,Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night)
1961-08-04 04:15:36,76,Brian Hyland,Let Me Belong To You
1961-08-04 04:15:36,77,Nat King Cole,Take A Fool's Advice
1961-08-04 04:15:36,78,Johnny Tillotson,Without You
1961-08-04 04:15:36,79,Joe Reisman Orch. & Chorus,The Guns Of Navarone
1961-08-04 04:15:36,80,Joe Barry,Teardrops In My Heart
1961-08-04 04:15:36,81,Ronny Douglas,"Run, Run, Run"
1961-08-04 04:15:36,82,Bert Kaempfert And His Orchestra,Now And Forever
1961-08-04 04:15:36,83,The Paragons,If
1961-08-04 04:15:36,84,The Platters,I'll Never Smile Again
1961-08-04 04:15:36,85,Dick and DeeDee,The Mountain's High
1961-08-04 04:15:36,86,Al Martino,Here In My Heart
1961-08-04 04:15:36,87,Bobby Vee,Take Good Care Of My Baby
1961-08-04 04:15:36,88,Clarence Henry,Lonely Street
1961-08-04 04:15:36,89,Bobby Bland,Don't Cry No More
1961-08-04 04:15:36,90,Little Caesar and The Romans,Hully Gully Again
1961-08-04 04:15:36,91,The Dreamlovers,When We Get Married
1961-08-04 04:15:36,92,"Karl Hammel, Jr.",Summer Souvenirs
1961-08-04 04:15:36,93,Ray Peterson,Missing You
1961-08-04 04:15:36,94,Freddy Cannon,Transistor Sister
1961-08-04 04:15:36,95,Gene Pitney,Every Breath I Take
1961-08-04 04:15:36,96,Shirley & Lee,"Well-A, Well-A"
1961-08-04 04:15:36,97,Mickey & Sylvia,Lovedrops
1961-08-04 04:15:36,98,Freddy King,San-Ho-Zay
1961-08-04 04:15:36,99,The Van Dykes,The Bells Are Ringing
1961-08-04 04:15:36,100,Billy Bland,My Heart's On Fire
1960-08-03 22:26:24,1,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini
1960-08-03 22:26:24,2,Brenda Lee,I'm Sorry
1960-08-03 22:26:24,3,Elvis Presley With The Jordanaires,It's Now Or Never
1960-08-03 22:26:24,4,Roy Orbison,Only The Lonely (Know How I Feel)
1960-08-03 22:26:24,5,Hollywood Argyles,Alley-Oop
1960-08-03 22:26:24,6,Safaris with The Phantom's Band,Image Of A Girl
1960-08-03 22:26:24,7,The Ventures,Walk -- Don't Run
1960-08-03 22:26:24,8,Ray Peterson,Tell Laura I Love Her
1960-08-03 22:26:24,9,Hank Locklin,"Please Help Me, I'm Falling"
1960-08-03 22:26:24,10,Fats Domino,Walking To New Orleans
1960-08-03 22:26:24,11,Chubby Checker,The Twist
1960-08-03 22:26:24,12,Connie Francis,Everybody's Somebody's Fool
1960-08-03 22:26:24,13,The Fendermen,Mule Skinner Blues
1960-08-03 22:26:24,14,Johnny Preston,Feel So Fine
1960-08-03 22:26:24,15,Hank Ballard And The Midnighters,Finger Poppin' Time
1960-08-03 22:26:24,16,Garry Miles,Look For A Star
1960-08-03 22:26:24,17,Duane Eddy And The Rebels,Because They're Young
1960-08-03 22:26:24,18,Donnie Brooks,Mission Bell
1960-08-03 22:26:24,19,Lloyd Price and His Orchestra,Question
1960-08-03 22:26:24,20,The Crests,Trouble In Paradise
1960-08-03 22:26:24,21,The Everly Brothers,When Will I Be Loved
1960-08-03 22:26:24,22,Bill Black's Combo,Josephine
1960-08-03 22:26:24,23,Anita Bryant,In My Little Corner Of The World
1960-08-03 22:26:24,24,Jackie Wilson,(You Were Made For) All My Love
1960-08-03 22:26:24,25,The Demensions,Over The Rainbow
1960-08-03 22:26:24,26,Dinah Washington,This Bitter Earth
1960-08-03 22:26:24,27,Bobby Rydell,Volare
1960-08-03 22:26:24,28,Billy Vaughn And His Orchestra,Look For A Star
1960-08-03 22:26:24,29,Jackie Wilson,"A Woman, A Lover, A Friend"
1960-08-03 22:26:24,30,Fats Domino,Don't Come Knockin'
1960-08-03 22:26:24,31,Marty Robbins,Is There Any Chance
1960-08-03 22:26:24,32,Frankie Avalon,Where Are You
1960-08-03 22:26:24,33,Brenda Lee,That's All You Gotta Do
1960-08-03 22:26:24,34,Dinah Washington & Brook Benton,A Rockin' Good Way (To Mess Around And Fall In Love)
1960-08-03 22:26:24,35,Garry Mills,Look For A Star - Part I
1960-08-03 22:26:24,36,Ferrante & Teicher,Theme From The Apartment
1960-08-03 22:26:24,37,The Kingston Trio,Bad Man Blunder
1960-08-03 22:26:24,38,Conway Twitty,Is A Blue Bird Blue
1960-08-03 22:26:24,39,Charlie Ryan and the Timberline Riders,Hot Rod Lincoln
1960-08-03 22:26:24,40,Ray Charles and his Orchestra,Sticks And Stones
1960-08-03 22:26:24,41,Johnny Burnette,Dreamin'
1960-08-03 22:26:24,42,Dante and the Evergreens,Alley-Oop
1960-08-03 22:26:24,43,Deane Hawley,Look For A Star
1960-08-03 22:26:24,44,Patti Page,One Of Us (Will Weep Tonight)
1960-08-03 22:26:24,45,Bobby Marchan,There's Something On Your Mind (Part 2)
1960-08-03 22:26:24,46,Dion & The Belmonts,In The Still Of The Night
1960-08-03 22:26:24,47,Tommy Edwards,I Really Don't Want To Know
1960-08-03 22:26:24,48,Jon Thomas and Orchestra,Heartbreak (It's Hurtin' Me)
