rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl
5.0,"The story, acting, cinematography, music - everything - was top-notch and very enjoyable.  Highest recommendations.",Jonathan,True,False,False,False,5.0,"Oct 31, 2021",Jonathan,,Fandango,ACFE42C4-A342-4750-A3B8-6726989259BB,
5.0,"The word that keeps coming to kind with this movie : epic. Was glued to the screen. Plot could be confusing but not impossible to follow. If I had to choose some things : a little too many slow motion shots with intense music. Also, some of Jessica and Paul's dialogue can be hard to hear",Lauren R,False,False,False,False,5.0,"Oct 31, 2021",Lauren R,/user/id/979313880,RT,979313880,https://graph.facebook.com/v3.3/10152355328831278/picture
4.5,"immersive and hits the ground running. no warm up, no intro voice over or opening crawl as to wtf has been going on for decades and decades. rather the devil is in the details; visual and auditory storytelling to be concrete. Villaneuve does it again. Its not the same calibre as 2049, but its quite excellent.
Timothee shines, Rebecca is a force to be reckoned with. Supporting characters got their close up, but this is a Timothee's/Paul's story to ""begin"" with.",Conrad W,False,False,False,False,4.5,"Oct 31, 2021",Conrad W,/user/id/784740472,RT,784740472,
5.0,"Loved everything about it - the score, cinematography, acting, storyline!",Rachel M.,False,False,False,False,5.0,"Oct 31, 2021",Rachel M.,,Fandango,b46a387f-1566-452c-82e3-08054239ec2d,
3.0,seeing the original I was surprised how the storyline changed and abruptly end.,kenneth,False,False,False,False,3.0,"Oct 31, 2021",kenneth,,Fandango,3165151D-D31B-431C-987F-B288AAC49359,
5.0,"Amazing story, amazing graphics, amazing cast! Loved it!!!!",Jill,True,False,False,False,5.0,"Oct 31, 2021",Jill,,Fandango,9ff72aba-c96f-4ae7-9fe6-9c688f325487,
3.0,"it was hard to enjoy the movie because a group people were being really loud and running up and down the stairs throughout the whole movie, so it's hard to say that we enjoyed something that we didn't get to fully watch. the staff was really friendly and did a good job serving everyone.",Elizabeth B,False,False,False,False,3.0,"Oct 31, 2021",Elizabeth B,,Fandango,4E82F091-281E-46AE-B52C-9DB14EFBDF89,
2.5,Visually awesome and had its moments. But felt like I was waiting forever for the movie to start. ,,False,False,False,False,2.5,"Oct 31, 2021",,,Flixster,5d931799-6dda-41af-bcf2-adb25bed37ed,
5.0,"Considering the depth of the universe Frank Herbert crafted, the movie did a phenomenal job of conveying as much information as possible without too much clunky exposition. Beautiful cinematography, visceral sound design, dazzling sfx. The whole experience was unbelievable.",Muad dib,True,False,False,False,5.0,"Oct 31, 2021",Muad dib,,Fandango,70a2aa99-c398-46d2-b749-97544d93152f,
4.0,Great actors. intriguing storyline A little dark,Jo Villandry,False,False,False,False,4.0,"Oct 31, 2021",Jo Villandry,,Fandango,D6F6C724-D102-4C77-9287-81C548C44189,
5.0,Great movie cant wait for Part 2,David M,True,False,False,False,5.0,"Oct 31, 2021",David M,,Fandango,97906749-dc07-4447-8fec-16da76d4135b,
2.0,Couldn’t understand most of the dialogue or the plot. Good special effects.,Linda,True,False,False,False,2.0,"Oct 31, 2021",Linda,,Fandango,75D77DB7-F4D5-400D-9778-D07EE2654206,
5.0,It was slow moving at times. Can't wait for part 2,Ricky S,False,False,False,False,5.0,"Oct 31, 2021",Ricky S,/user/id/979313845,RT,979313845,https://graph.facebook.com/v3.3/416813059897587/picture
5.0,Absolutely fantastic movie!!!,Ivana,True,False,False,False,5.0,"Oct 31, 2021",Ivana,,Fandango,8D4EFD60-BE5E-4724-A0B5-054BF50DE768,
5.0,"True to the book. Great visuals and cinematography 
Great acting",R. Lamontine,True,False,False,False,5.0,"Oct 31, 2021",R. Lamontine,,Fandango,c13ee5ff-7cf3-4ad6-8e21-426d911ef6fb,
5.0,Fantastic movie. Tough story line to unfold but this one nailed it. Well worth seeing on the big screen. Cant wait for part two!,Brett N,True,False,False,False,5.0,"Oct 31, 2021",Brett N,,Fandango,92d32160-0ae0-4624-a95a-37ec30419ec8,
0.5,It was horrible. The plot moved at a snails pace.,Would not recommend.,True,False,False,False,0.5,"Oct 31, 2021",Would not recommend.,,Fandango,76499b33-b9fb-431d-a1c7-ad900357d2a2,
3.5,Amazing visual and sound effects.,Michel,True,False,False,False,3.5,"Oct 31, 2021",Michel,,Fandango,c08c7529-05a9-4e7d-8764-c242b71fe41f,
5.0,"A movie that delivers in scale what a theater experience should. Production, costume, art direction is gorgeous. This movie is truly to be experienced on the big screen and though not always a fan of IMAX, this film is optimal in that format. The other worldliness, incredible detail, sound, composition is truly beautiful. Great cast and of course Timothee Chalamet, though young, is talented enough to pull through an emotional thread and conflict in this characters rite of passage.",Susan A,True,False,False,False,5.0,"Oct 31, 2021",Susan A,,Fandango,4fd811bc-bbc7-4288-a75d-3b57f94511c1,
5.0,"I didn't know almost anything about the book. The movie alone was enough to awaken my sense of wonder, one of the best experiences I've had in cinema. Can't wait for part 2.",Jessica Q,False,False,False,False,5.0,"Oct 31, 2021",Jessica Q,/user/id/978567878,RT,978567878,https://graph.facebook.com/v3.3/1892269814240209/picture
3.0,"This is one of those films where if you haven't read the book, the story might be confusing. So in this regard, the film fails to stand on its own; I should not have to read the book first to fully understand what is going on in the movie. The main character as well as most of the characters in the film are very plain and lacking in depth, but that is also an issue with the book as well. The visuals and sound are the only good thing about this film and the only reason why I will rank it slightly above average.",Edward H,False,False,False,False,3.0,"Oct 31, 2021",Edward H,/user/id/979313815,RT,979313815,https://graph.facebook.com/v3.3/3151208015158533/picture
0.5,Worst confusing and mean less plot of any movie I ever seen. Waste of time and money.,Joel,True,False,False,False,0.5,"Oct 31, 2021",Joel,,Fandango,7ed9f05c-996b-4d22-a1b4-d7fd803ab633,
5.0,"The soundtrack is absolutely incredible, and the entire feel of the movie is grand and ominous, which perfectly suits the story.",Matthew J,True,False,False,False,5.0,"Oct 31, 2021",Matthew J,,Fandango,5ea8fe86-c76a-433e-9f96-6a39166a9d30,
5.0,"The magic of movie is when it drag you like a book you open... Dune is filming at is best. Perfect mix or Film d'auteur and Entertainement movie. The image is Stunnig ( Bravo Greig Fraser) the sound track is hypnotic , the VFX (Paul Lambert) are so real its a ""Tour de force"". And Denis Villeneuve did a amazing job by doing an impossible story and have ALL actors GOOD !!! BRAVO
You watch the movie, you go to bed and you will dream about it for a few days... go see it in a theater !!!! it a must.",Pierre G,False,False,False,False,5.0,"Oct 31, 2021",Pierre G,/user/id/979035364,RT,979035364,
3.5,It was like a memory,Johnathan,True,False,False,False,3.5,"Oct 31, 2021",Johnathan,,Fandango,be31e511-7963-4f74-a927-6e725279ace5,
4.5,Music was unnecessarily loud in some scenes,Donald,True,False,False,False,4.5,"Oct 31, 2021",Donald,,Fandango,ef68c524-eee5-4005-b80c-47cdf036ace7,
5.0,Good movie. Slow moving but rightfully so. Would watch again. Looking forward to part 2,Brandon,True,False,False,False,5.0,"Oct 31, 2021",Brandon,,Fandango,477B3DEB-F04E-4A71-A234-1BA72CD19246,
1.5,The movie was painfully long & boring. It felt like a basic story that was dragged out.,Destiny,True,False,False,False,1.5,"Oct 31, 2021",Destiny,,Fandango,ffb1547d-078f-4997-a702-20acca9a38fd,
5.0,Absolutely breathtaking. Definitely not a mindless action flick though.,Sutton J,True,False,False,False,5.0,"Oct 31, 2021",Sutton J,,Fandango,0CFF83C9-C5DB-4F1E-ACF7-1365D937F265,
2.0,"Didnt like the overall story, but the special effects were great",Michelle,True,False,False,False,2.0,"Oct 31, 2021",Michelle,,Fandango,d310a200-71a5-4306-9edc-ec9e48351af7,
3.5,Wasnt aware it was two parts.  Thought it needed more narration for the setup like the first one did.,Karen,True,False,False,False,3.5,"Oct 31, 2021",Karen,,Fandango,2bda892f-6c98-4845-b0e1-5640b5745ca1,
4.0,"Great movie... But you're going to have to listen to the story. This isn't a Marvel or a Michael Bay movie, lol. As a fan of the books and the 80's movie, it was very enjoyable. I even saw a few nods at the videogames. The pacing (and movie length) could've been improved by removing some of the visual moments. Paul's visions eventually become annoying. There are too many of them. Other than that, I can't wait for the next part.",Gwen H,False,False,False,False,4.0,"Oct 31, 2021",Gwen H,/user/id/74d9a202-91ae-495c-9068-c2fba6dbdd8f,RT,74d9a202-91ae-495c-9068-c2fba6dbdd8f,
2.5,"Too long, too hard to follow. Had some cool moments tho",christopher  v,True,False,False,False,2.5,"Oct 31, 2021",christopher  v,,Fandango,35c1f1dc-3be8-4bbe-bae7-dad6a3214743,
5.0,"It kept true to the book and the acting was fantastic. A few minor things left out or changed, but overall it was such a good adaptation.",Mary,True,False,False,False,5.0,"Oct 31, 2021",Mary,,Fandango,25fdf9e2-c8bb-4030-b15e-1d6014de2d4b,
5.0,I found the story line interesting and entertaining. I also liked that the movie reminded me of Star Wars. I enjoyed the part that Jason Mamoa played and liked all of the other actors in the movie as well.  I am looking forward to the next movie in the series.,Marsha,True,False,False,False,5.0,"Oct 31, 2021",Marsha,,Fandango,c6473a2b-51bc-41e8-9835-9a9441b2181d,
5.0,Very friggin cool. Go see it in theatre,Courtney,True,False,False,False,5.0,"Oct 31, 2021",Courtney,,Fandango,332f1bb8-60d6-4a39-a3af-f746aa3bf7ee,
1.5,"Disappointing. Doesnt compare to Book or Lynch film. Gray film with pallid actors.  It was filmed partly in  Liwa Oasis, which I've visted, and partly in Jordan. In Liwa, the UAE, Oman, and Egypts western dsert where I've spent a total of 8 weeks., where the sky was bright blue., During the four years when I taught Arabic speaking students in the desert country of Qatar, the sky was blue 95% of the time, except during the rare sandstorm or dustorm.. IN this film the sky is always hazy and the light dim and gray.. The first Fremen to visit Duke Atriedes walks in disrespectfully and is terse and rude. Generally espec. in formal occasions, Arabic-speaking people are restrained, polite, and courteous. The Fremen here act like some mongrel gang in NYC, L.A., or any early Star Trek episode, not the self-possesed people of the book. IN the Lynch film, Baron Harkonnen is dramatically evil and  grotesque, as he pulls the plug from the chest to make his catamite die, and his son is also recognizable dreadful. The continually stoned navigator in his bubble is also striking and very alien and shows the reason for spice, and also tells us we're in a verry different world. No navigator here. Sting is striking and unfortunately has given the world a new style of unnecessary emphasis with his ""I WILL kill him"" even though nobody said otherwise. IN the 2021 version. the Harkonnen son is like some bit-part brain-damaged thug and the floating baron has little personality. The Lynch film is reputed to be too hard to follow for its complex plot Well, not here. Far too much time is taken up in crowd shots of unrecognizable people kniving and hitting each other, by the dragonfly shaped helicopter flying up and down and sideways in gray-brown sand, and by enormous metal boxes landing or taken off in yet more dust with a few flames thrown in. Gurney Halek and Duncan have little personality, mostly expressed in the kinds of male hugs seen far more often in movies rarely seen in real lfe. I dont care when they get killed because I dont care. Action sequences are just there to have action sequences. Paul gets in a knife fight with a thuggish Fremen, the yg fmale Fremen, sneers at him, Paul wins, and suddenly he's a Fremen and one of the gang..  Paul absorbs the Fremen ""philosophy"" as he hears phrases that are variations on ""go with the flow"" and other pop psychology phrases that Frank Herbert wouldnt have let him self put on paper. The actor playing the mother Jessica seemed colourless and pallid, her complexion not helped by the grim lighting. The best parts were retained from the book. The ""command voices"" were well done. The hunter seeked at least appeared, although its menace was underdone, and it's good they retained the poison tooth sequence and those involving the doctor. Overall, little wonder the theatre where I saw it was mostly empty. Generally I respect Rotten Tomatoes Top Critics but I dont get why they overall gave an 80% plus rating to this and rating in the 40's % for Lynch's film, which I am now going to watch again",R G,False,False,False,False,1.5,"Oct 31, 2021",R G,/user/id/c19a939d-5c79-4fab-b441-76115f6df239,RT,c19a939d-5c79-4fab-b441-76115f6df239,
